temps,taille,population_adverse_nj,taux_de_competition,taux_de_croissance,capacite_biotique
304.0,993.9680956812418,742.1744001016999,0.01,0.5,1000.0
305.0,992.1701679863238,964.9581189333869,0.01,0.5,1000.0
306.0,994.5633787117869,300.5637933500832,0.01,0.5,1000.0
307.0,994.0834751830166,640.1674977183369,0.01,0.5,1000.0
308.0,992.0919320171529,992.3317436681922,0.01,0.5,1000.0
309.0,993.8710308226355,432.1507608618151,0.01,0.5,1000.0
310.0,994.3060942845706,525.3476385155727,0.01,0.5,1000.0
311.0,992.1660827349317,999.8438418065068,0.01,0.5,1000.0
312.0,993.2986576740878,555.0882279566576,0.01,0.5,1000.0
313.0,994.6402132471003,400.0129427560235,0.01,0.5,1000.0
314.0,992.3954824412974,987.344058653017,0.01,0.5,1000.0
315.0,992.8596067319911,666.9156003948422,0.01,0.5,1000.0
316.0,995.0804715460878,266.67198522748083,0.01,0.5,1000.0
317.0,992.7762147852549,955.082577452527,0.01,0.5,1000.0
318.0,992.5626878263025,765.3946525566921,0.01,0.5,1000.0
319.0,995.6184788177397,127.99358610147819,0.01,0.5,1000.0
320.0,993.3009130005346,903.705111970614,0.01,0.5,1000.0
321.0,992.413668685489,848.5543255436181,0.01,0.5,1000.0
322.0,996.1123275694262,13.24660552058789,0.01,0.5,1000.0
323.0,993.893623132511,834.2399825282196,0.01,0.5,1000.0
324.0,992.3824451933474,914.7301779353752,0.01,0.5,1000.0
325.0,995.3969746548169,154.22166624309426,0.01,0.5,1000.0
326.0,993.9647228346766,748.0775341634342,0.01,0.5,1000.0
327.0,992.180208353704,962.5976995964054,0.01,0.5,1000.0
328.0,994.6104009056988,292.10997926717516,0.01,0.5,1000.0
329.0,994.0733988177299,646.9423088661069,0.01,0.5,1000.0
330.0,992.0925151998464,991.1988217552068,0.01,0.5,1000.0
331.0,993.9110047626024,424.151709070136,0.01,0.5,1000.0
332.0,994.2888946707319,532.858528858193,0.01,0.5,1000.0
333.0,992.1568879251679,999.9610927573088,0.01,0.5,1000.0
334.0,993.330645082243,547.7040395322042,0.01,0.5,1000.0
335.0,994.6161436229819,408.10958177221937,0.01,0.5,1000.0
336.0,992.3766485182276,988.7091356890288,0.01,0.5,1000.0
337.0,992.8829644344924,660.294069919136,0.01,0.5,1000.0
338.0,995.0499872940596,275.1923186322931,0.01,0.5,1000.0
339.0,992.7481038891618,957.6681585475916,0.01,0.5,1000.0
340.0,992.5769605742579,759.6683100072248,0.01,0.5,1000.0
341.0,995.5821702702628,136.76707936387882,0.01,0.5,1000.0
342.0,993.2640742984742,907.459446701534,0.01,0.5,1000.0
343.0,992.4185820262575,843.8377837054512,0.01,0.5,1000.0
344.0,996.1587409169008,4.395553927897717,0.01,0.5,1000.0
345.0,993.8926689541015,839.0879278598295,0.01,0.5,1000.0
346.0,992.3999180299768,911.117838425468,0.01,0.5,1000.0
347.0,995.449255268731,145.47021017792156,0.01,0.5,1000.0
348.0,993.9618172375523,753.9220584369601,0.01,0.5,1000.0
349.0,992.1908576402308,960.1618634146095,0.01,0.5,1000.0
350.0,994.6578457352824,283.63327918216646,0.01,0.5,1000.0
351.0,994.0637813267423,653.6664338884767,0.01,0.5,1000.0
352.0,992.093714039854,989.9882421792622,0.01,0.5,1000.0
353.0,993.9514550060943,416.1194261751267,0.01,0.5,1000.0
354.0,994.2721376798228,540.327671221366,0.01,0.5,1000.0
355.0,992.1483039503914,999.999999545659,0.01,0.5,1000.0
356.0,993.3631531612266,540.2769400239505,0.01,0.5,1000.0
357.0,994.5924919035903,416.1742465410129,0.01,0.5,1000.0
358.0,992.3584087064871,989.9967501220403,0.01,0.5,1000.0
359.0,992.9068768736206,653.6208072447929,0.01,0.5,1000.0
360.0,995.0198880607435,283.69109148652734,0.01,0.5,1000.0
361.0,992.7205587151027,960.1787090136331,0.01,0.5,1000.0
362.0,992.5918111921549,753.8824495645918,0.01,0.5,1000.0
363.0,995.5462062421363,145.52985730709221,0.01,0.5,1000.0
364.0,993.2277617670736,911.1426845159583,0.01,0.5,1000.0
365.0,992.4240850366806,839.0551295306262,0.01,0.5,1000.0
366.0,996.1612348497557,4.455842044182302,0.01,0.5,1000.0
367.0,993.8700957972641,843.8701329927379,0.01,0.5,1000.0
368.0,992.406901879981,907.4341153742778,0.01,0.5,1000.0
369.0,995.496276747697,136.7073569275377,0.01,0.5,1000.0
370.0,993.956566599183,759.707515020103,0.01,0.5,1000.0
371.0,992.200705244004,957.6508012289697,0.01,0.5,1000.0
372.0,994.7049956062997,275.1343572208648,0.01,0.5,1000.0
373.0,994.0542650362314,660.3393459690063,0.01,0.5,1000.0
374.0,992.0953488808165,988.7000997858916,0.01,0.5,1000.0
375.0,993.9922876222715,408.05454148374776,0.01,0.5,1000.0
376.0,994.2557788618957,547.7544804186207,0.01,0.5,1000.0
377.0,992.1403085699945,999.960559123319,0.01,0.5,1000.0
378.0,993.3961678668409,532.8075113244262,0.01,0.5,1000.0
379.0,994.5692540440543,424.20630521841406,0.01,0.5,1000.0
380.0,992.340761477485,991.2068010710522,0.01,0.5,1000.0
381.0,992.9313407620068,646.8963352033298,0.01,0.5,1000.0
382.0,994.9901753869815,292.1676379350359,0.01,0.5,1000.0
383.0,992.6935809987397,962.6140321560251,0.01,0.5,1000.0
384.0,992.6072383752993,748.0375245348201,0.01,0.5,1000.0
385.0,995.5105893803784,154.2812333919083,0.01,0.5,1000.0
386.0,993.1919781457814,914.7545368424775,0.01,0.5,1000.0
387.0,992.4301772919802,834.2067377267572,0.01,0.5,1000.0
388.0,996.1204067474567,13.306888913466725,0.01,0.5,1000.0
389.0,993.8262074824829,848.5862232545118,0.01,0.5,1000.0
390.0,992.403545039683,903.6792973912306,0.01,0.5,1000.0
391.0,995.5381097071578,127.93379303705288,0.01,0.5,1000.0
392.0,993.94900976831,765.4334506384765,0.01,0.5,1000.0
393.0,992.2097695300394,955.0647097742044,0.01,0.5,1000.0
394.0,994.751856441211,266.61387925010007,0.01,0.5,1000.0
395.0,994.0448556265259,666.9605223036468,0.01,0.5,1000.0
396.0,992.0974220608491,987.3344954974584,0.01,0.5,1000.0
397.0,994.0335007110599,399.9576868572196,0.01,0.5,1000.0
398.0,994.2398200893326,555.1383745801722,0.01,0.5,1000.0
399.0,992.1329027067828,999.8427745803359,0.01,0.5,1000.0
400.0,993.4296868372876,525.2963386425359,0.01,0.5,1000.0
401.0,994.546431883765,432.2051285150291,0.01,0.5,1000.0
402.0,992.3237082175606,992.3391937319478,0.01,0.5,1000.0
403.0,992.9563542626173,640.1211806383749,0.01,0.5,1000.0
404.0,994.9608515388269,300.6212938640479,0.01,0.5,1000.0
405.0,992.6671728095896,964.9739371739922,0.01,0.5,1000.0
406.0,992.6232409648437,742.133992851483,0.01,0.5,1000.0
407.0,995.4753224011702,163.0205219724208,0.01,0.5,1000.0
408.0,993.1567261811451,918.2947207025363,0.01,0.5,1000.0
409.0,992.4368583465034,829.2929881518186,0.01,0.5,1000.0
410.0,996.079882029901,22.15689322512134,0.01,0.5,1000.0
411.0,993.7828021322706,853.2358291526331,0.01,0.5,1000.0
412.0,992.4007787400539,899.8536786558423,0.01,0.5,1000.0
413.0,995.5802915025832,119.15020589072603,0.01,0.5,1000.0
414.0,993.9419219295069,771.0994166809965,0.01,0.5,1000.0
415.0,992.2194405341052,952.4037916633657,0.01,0.5,1000.0
416.0,994.7991288927864,258.0725128255553,0.01,0.5,1000.0
417.0,994.0359073946772,673.5294441417007,0.01,0.5,1000.0
418.0,992.1001105576165,985.8915363052498,0.01,0.5,1000.0
419.0,994.0751807174194,391.82949666151785,0.01,0.5,1000.0
420.0,994.2243076664182,562.4787751985085,0.01,0.5,1000.0
421.0,992.1261095041311,999.6466551448001,0.01,0.5,1000.0
422.0,993.4637189222227,517.7440104577087,0.01,0.5,1000.0
423.0,994.5240329043637,440.17008974536367,0.01,0.5,1000.0
424.0,992.3072531073284,993.3938393849206,0.01,0.5,1000.0
425.0,992.9819169288132,633.2958743643904,0.01,0.5,1000.0
426.0,994.931919476529,309.0513969532009,0.01,0.5,1000.0
427.0,992.6413365355062,967.2582391755589,0.01,0.5,1000.0
428.0,992.639817940227,736.1723170398212,0.01,0.5,1000.0
429.0,995.4404080857407,171.74703834974568,0.01,0.5,1000.0
430.0,993.1220086246626,921.762958732604,0.01,0.5,1000.0
431.0,992.4441277327829,824.314265784384,0.01,0.5,1000.0
432.0,996.0396638107057,31.00516160599342,0.01,0.5,1000.0
433.0,993.7398830919275,857.8185864034492,0.01,0.5,1000.0
434.0,992.3986032149558,895.9575588946699,0.01,0.5,1000.0
435.0,995.6228189201515,110.35728365811025,0.01,0.5,1000.0
436.0,993.9353036482776,776.7049692350272,0.01,0.5,1000.0
437.0,992.2297175243782,949.6682553719656,0.01,0.5,1000.0
438.0,994.8468093335395,249.51092713946562,0.01,0.5,1000.0
439.0,994.0274210187266,680.0455968264642,0.01,0.5,1000.0
440.0,992.1034141609478,984.3713352610935,0.01,0.5,1000.0
441.0,994.1173244473677,383.67060771767257,0.01,0.5,1000.0
442.0,994.2092427624539,569.7751071737155,0.01,0.5,1000.0
443.0,992.1199294750935,999.3722161821224,0.01,0.5,1000.0
444.0,993.4982615233987,510.151118473792,0.01,0.5,1000.0
445.0,994.502058799126,448.1005648769217,0.01,0.5,1000.0
446.0,992.291397400808,994.3706554014256,0.01,0.5,1000.0
447.0,993.0080268186226,626.4209511250855,0.01,0.5,1000.0
448.0,994.9033813953649,317.45728672743166,0.01,0.5,1000.0
449.0,992.6160741527291,969.4667591920345,0.01,0.5,1000.0
450.0,992.6569680517263,730.1529641805059,0.01,0.5,1000.0
451.0,995.4058490939934,180.46009882566543,0.01,0.5,1000.0
452.0,993.0878281395062,925.1589792059046,0.01,0.5,1000.0
453.0,992.4519849147744,819.2709606934638,0.01,0.5,1000.0
454.0,995.9997551672058,39.85100081893557,0.01,0.5,1000.0
455.0,993.6974536627959,862.3341359607118,0.01,0.5,1000.0
456.0,992.3970186501607,891.9912433578294,0.01,0.5,1000.0
457.0,995.6656887172213,101.55571524013659,0.01,0.5,1000.0
458.0,993.9291554536909,782.2496691211614,0.01,0.5,1000.0
459.0,992.24059972218,946.8583152216423,0.01,0.5,1000.0
460.0,994.8948941034257,240.92979296818902,0.01,0.5,1000.0
461.0,994.0193971416145,686.5084698355503,0.01,0.5,1000.0
462.0,992.1073326135006,982.774011468501,0.01,0.5,1000.0
463.0,994.159928670485,375.4816592518752,0.01,0.5,1000.0
464.0,994.1946265127048,577.0267988585344,0.01,0.5,1000.0
465.0,992.1143630857088,999.0194791938301,0.01,0.5,1000.0
466.0,993.5333120028289,502.51825757269444,0.01,0.5,1000.0
467.0,994.4805112288124,455.99593257909703,0.01,0.5,1000.0
468.0,992.2761423059538,995.2695652506521,0.01,0.5,1000.0
469.0,993.0346819477817,619.4969495515196,0.01,0.5,1000.0
470.0,994.8752394601888,325.83830460872286,0.01,0.5,1000.0
471.0,992.5913875932247,971.5993241920361,0.01,0.5,1000.0
472.0,992.6746900055703,724.0764058730438,0.01,0.5,1000.0
473.0,995.3716480580733,189.15902075619493,0.01,0.5,1000.0
474.0,993.0541873472001,928.4825160537067,0.01,0.5,1000.0
475.0,992.4604293114442,814.1634680079446,0.01,0.5,1000.0
476.0,995.9601591521904,48.69371781711892,0.01,0.5,1000.0
477.0,993.6555171079932,866.7821240437083,0.01,0.5,1000.0
478.0,992.3960251863272,887.9550427950801,0.01,0.5,1000.0
479.0,995.7088976240767,92.7461902151406,0.01,0.5,1000.0
480.0,993.9234778390971,787.7330819276291,0.01,0.5,1000.0
481.0,992.2520863024114,943.974191363369,0.01,0.5,1000.0
482.0,994.9433795103005,232.32978261965263,0.01,0.5,1000.0
483.0,994.0118363712348,692.917556820885,0.01,0.5,1000.0
484.0,992.1118656108298,981.0996900733364,0.01,0.5,1000.0
485.0,994.202990120168,367.2632928453968,0.01,0.5,1000.0
486.0,994.1804600183373,584.233282103149,0.01,0.5,1000.0
487.0,992.1094107549749,998.5884718158823,0.01,0.5,1000.0
488.0,993.5688676829761,494.8460257677771,0.01,0.5,1000.0
489.0,994.4593918215601,463.85557427185256,0.01,0.5,1000.0
490.0,992.2614889845713,996.0904985055213,0.01,0.5,1000.0
491.0,993.0618802898703,612.5244121199032,0.01,0.5,1000.0
492.0,994.8474958052852,334.19379396770034,0.01,0.5,1000.0
493.0,992.56727874455,973.6557670950443,0.01,0.5,1000.0
494.0,992.6929824640246,717.9431181988293,0.01,0.5,1000.0
495.0,995.3378075821826,197.84312260506454,0.01,0.5,1000.0
496.0,993.0210888274306,931.7333088861683,0.01,0.5,1000.0
497.0,992.4694602968026,808.9921878856322,0.01,0.5,1000.0
498.0,995.9208787936869,57.532619798331446,0.01,0.5,1000.0
499.0,993.6140766521756,871.1622021649791,0.01,0.5,1000.0
500.0,992.3956229189841,883.849273431478,0.01,0.5,1000.0
501.0,995.7524423441555,83.92939878483583,0.01,0.5,1000.0
502.0,993.918271262085,793.1547780443311,0.01,0.5,1000.0
503.0,992.2641763936085,941.0161097602052,0.01,0.5,1000.0
504.0,994.9922618301829,223.71156988067946,0.01,0.5,1000.0
505.0,994.0047392803932,699.27235564838,0.01,0.5,1000.0
506.0,992.1170128014104,979.3485022540106,0.01,0.5,1000.0
507.0,994.2465054938637,359.0161523843219,0.01,0.5,1000.0
508.0,994.1667443463456,591.3939922996974,0.01,0.5,1000.0
509.0,992.1050728548221,998.0792278165047,0.01,0.5,1000.0
510.0,993.6049258469401,487.1350241570022,0.01,0.5,1000.0
511.0,994.4387021727713,471.6788741741842,0.01,0.5,1000.0
512.0,992.2474385522362,996.833390848202,0.01,0.5,1000.0
513.0,993.0896197764527,605.5038851090959,0.01,0.5,1000.0
514.0,994.8201525342217,342.5231001750785,0.01,0.5,1000.0
515.0,992.5437494497185,975.6359267844936,0.01,0.5,1000.0
516.0,992.7118440454813,711.7535816838441,0.01,0.5,1000.0
517.0,995.304330242401,206.5117239971168,0.01,0.5,1000.0
518.0,992.9885351178629,934.9111030127383,0.01,0.5,1000.0
519.0,992.4790771999435,803.7575254819,0.01,0.5,1000.0
520.0,995.8819170947469,66.36701425925702,0.01,0.5,1000.0
521.0,993.5731354813042,875.4740271576205,0.01,0.5,1000.0
522.0,992.3958118985181,879.6742569426004,0.01,0.5,1000.0
523.0,995.7963195542803,75.10603172023838,0.01,0.5,1000.0
524.0,993.9135361444427,798.5143326964997,0.01,0.5,1000.0
525.0,992.276869078002,937.9843021695937,0.01,0.5,1000.0
526.0,995.0415373075257,215.07582996419907,0.01,0.5,1000.0
527.0,993.9981064067688,705.5723684372722,0.01,0.5,1000.0
528.0,992.1227737866643,977.5205852112047,0.01,0.5,1000.0
529.0,994.2904714533066,350.74088400910233,0.01,0.5,1000.0
530.0,994.1534805294829,598.5083684265093,0.01,0.5,1000.0
531.0,992.1013497100887,997.4917870935444,0.01,0.5,1000.0
532.0,993.641483738651,479.3858568758379,0.01,0.5,1000.0
533.0,994.4184438450108,479.4652193523661,0.01,0.5,1000.0
534.0,992.2339920782185,997.4981840751515,0.01,0.5,1000.0
535.0,993.1178982972206,598.4359185578068,0.01,0.5,1000.0
536.0,994.7932117197076,350.82557065294895,0.01,0.5,1000.0
537.0,992.5208015070707,977.5396481203953,0.01,0.5,1000.0
538.0,992.7312733245518,705.5082812610101,0.01,0.5,1000.0
539.0,995.2712185865066,215.16414577161171,0.01,0.5,1000.0
540.0,992.9565287139582,938.0156494621107,0.01,0.5,1000.0
541.0,992.4892793050843,798.4598909179465,0.01,0.5,1000.0
542.0,995.8432770332324,75.19620904973118,0.01,0.5,1000.0
543.0,993.5326967424137,879.7172612021714,0.01,0.5,1000.0
544.0,992.3965921301628,875.4303204293443,0.01,0.5,1000.0
545.0,995.8405259048909,66.27678030754696,0.01,0.5,1000.0
546.0,993.9092728721205,803.8113259779768,0.01,0.5,1000.0
547.0,992.2901633915806,934.8790061252026,0.01,0.5,1000.0
548.0,995.0912021554864,206.42323945634647,0.01,0.5,1000.0
549.0,993.9919382528785,711.8171015991322,0.01,0.5,1000.0
550.0,992.1291481209904,975.6160821571204,0.01,0.5,1000.0
551.0,994.3348846247583,342.4381360639331,0.01,0.5,1000.0
552.0,994.1406695661926,605.5758530920589,0.01,0.5,1000.0
553.0,992.0982415985009,996.8261956713436,0.01,0.5,1000.0
554.0,993.6785385630625,471.59913104992586,0.01,0.5,1000.0
555.0,994.3986183678975,487.2139997679717,0.01,0.5,1000.0
556.0,992.2211505854071,998.0848261016746,0.01,0.5,1000.0
557.0,993.1467137001376,591.3210662215004,0.01,0.5,1000.0
558.0,994.7666754034522,359.1005549259074,0.01,0.5,1000.0
559.0,992.4984366701474,979.3667819514931,0.01,0.5,1000.0
0,995.0,1000.0,0.01,0.5,1000.0
1.0,994.7994960283061,540.3023058681398,0.01,0.5,1000.0
2.0,995.3163120770188,416.1468365471424,0.01,0.5,1000.0
3.0,992.720409168728,989.9924966004454,0.01,0.5,1000.0
4.0,993.0892815492574,653.6436208636119,0.01,0.5,1000.0
5.0,995.1122523800542,283.66218546322625,0.01,0.5,1000.0
6.0,992.7667950685437,960.1702866503659,0.01,0.5,1000.0
7.0,992.6149922832849,753.9022543433045,0.01,0.5,1000.0
8.0,995.5580993974737,145.50003380861355,0.01,0.5,1000.0
9.0,993.2337688991283,911.1302618846769,0.01,0.5,1000.0
10.0,992.4270226219062,839.0715290764524,0.01,0.5,1000.0
11.0,996.162875406382,4.425697988050786,0.01,0.5,1000.0
12.0,993.8709960108474,843.8539587324922,0.01,0.5,1000.0
13.0,992.4072904779405,907.4467814501962,0.01,0.5,1000.0
14.0,995.4963255588813,136.7372182078336,0.01,0.5,1000.0
15.0,993.9566886085926,759.6879128588213,0.01,0.5,1000.0
16.0,992.2007232686252,957.6594803233846,0.01,0.5,1000.0
17.0,994.7048609603875,275.16333805159695,0.01,0.5,1000.0
18.0,994.0543100341506,660.3167082440801,0.01,0.5,1000.0
19.0,992.0953489671947,988.7046181866692,0.01,0.5,1000.0
20.0,993.9921511520121,408.082061813392,0.01,0.5,1000.0
21.0,994.2558355240199,547.7292602242684,0.01,0.5,1000.0
22.0,992.1403356145549,999.9608263946371,0.01,0.5,1000.0
23.0,993.3960549870511,532.8330203333975,0.01,0.5,1000.0
24.0,994.5693326861741,424.17900733699696,0.01,0.5,1000.0
25.0,992.3408206735918,991.2028118634736,0.01,0.5,1000.0
26.0,992.9312565666729,646.9193223286403,0.01,0.5,1000.0
27.0,994.9902759442335,292.1388087338362,0.01,0.5,1000.0
28.0,992.6936719218148,962.6058663135666,0.01,0.5,1000.0
29.0,992.6071848661356,748.0575296890003,0.01,0.5,1000.0
30.0,995.5107100880939,154.25144988758404,0.01,0.5,1000.0
31.0,993.1920991112622,914.7423578045313,0.01,0.5,1000.0
32.0,992.4301555456301,834.2233605065103,0.01,0.5,1000.0
33.0,996.1205452787248,13.276747223059479,0.01,0.5,1000.0
34.0,993.8263561307664,848.5702747846052,0.01,0.5,1000.0
35.0,992.4035554698218,903.6922050915067,0.01,0.5,1000.0
36.0,995.5379666473744,127.96368962740468,0.01,0.5,1000.0
37.0,993.9490347082823,765.4140519453434,0.01,0.5,1000.0
38.0,992.2097376307797,955.0736440472949,0.01,0.5,1000.0
39.0,994.7516961517096,266.6429323599372,0.01,0.5,1000.0
40.0,994.0448868889292,666.9380616522619,0.01,0.5,1000.0
41.0,992.0974139561459,987.3392775238265,0.01,0.5,1000.0
42.0,994.0333595618808,399.98531498835126,0.01,0.5,1000.0
43.0,994.2398736816414,555.1133015206257,0.01,0.5,1000.0
44.0,992.1329268887624,999.8433086476912,0.01,0.5,1000.0
45.0,993.4295718130887,525.3219888177298,0.01,0.5,1000.0
46.0,994.546508889595,432.1779448847783,0.01,0.5,1000.0
47.0,992.323765279695,992.3354691509287,0.01,0.5,1000.0
48.0,992.9562681437841,640.1443394691997,0.01,0.5,1000.0
49.0,994.9609507403233,300.59254374363707,0.01,0.5,1000.0
50.0,992.6672617757378,964.9660284921133,0.01,0.5,1000.0
51.0,992.6231854911035,742.1541968137826,0.01,0.5,1000.0
52.0,995.4754419092069,162.99078079570546,0.01,0.5,1000.0
53.0,993.1568453296344,918.2827862121189,0.01,0.5,1000.0
54.0,992.4368345948599,829.3098328631502,0.01,0.5,1000.0
55.0,996.0800195222348,22.126756261955737,0.01,0.5,1000.0
56.0,993.7829491298589,853.2201077225842,0.01,0.5,1000.0
57.0,992.4007871585206,899.8668269691938,0.01,0.5,1000.0
58.0,995.5801472601898,119.18013544881929,0.01,0.5,1000.0
59.0,993.9419452712756,771.0802229758452,0.01,0.5,1000.0
60.0,992.2194065698123,952.4129804151563,0.01,0.5,1000.0
61.0,994.7989672076164,258.10163593826746,0.01,0.5,1000.0
62.0,994.0359370853223,673.5071623235862,0.01,0.5,1000.0
63.0,992.1001003577228,985.8965815825496,0.01,0.5,1000.0
64.0,994.0750379835071,391.85723042955,0.01,0.5,1000.0
65.0,994.2243597366372,562.4538512381721,0.01,0.5,1000.0
66.0,992.1261315987401,999.64745596635,0.01,0.5,1000.0
67.0,993.4636021549506,517.7697997895051,0.01,0.5,1000.0
68.0,994.5241084661194,440.1430224960407,0.01,0.5,1000.0
69.0,992.3073081302537,993.3903797222716,0.01,0.5,1000.0
70.0,992.9818289430167,633.3192030862998,0.01,0.5,1000.0
71.0,994.9320173400193,309.0227281660707,0.01,0.5,1000.0
72.0,992.6414235505654,967.2505882738824,0.01,0.5,1000.0
73.0,992.639760512458,736.1927182273159,0.01,0.5,1000.0
74.0,995.4405263882182,171.71734183077754,0.01,0.5,1000.0
75.0,993.1221259486317,921.7512697247492,0.01,0.5,1000.0
76.0,992.4441019784045,824.3313311075577,0.01,0.5,1000.0
77.0,996.0398002539947,30.975031731216458,0.01,0.5,1000.0
78.0,993.7400284277182,857.8030932449878,0.01,0.5,1000.0
79.0,992.3986096211439,895.9709467909631,0.01,0.5,1000.0
80.0,995.6226735061972,110.38724383904756,0.01,0.5,1000.0
81.0,993.9353253900061,776.6859820216312,0.01,0.5,1000.0
82.0,992.229681497638,949.6776978825432,0.01,0.5,1000.0
83.0,994.8466462651171,249.54011797333814,0.01,0.5,1000.0
84.0,994.0274491353674,680.0234955873387,0.01,0.5,1000.0
85.0,992.1034018666613,984.3766433940418,0.01,0.5,1000.0
86.0,994.117180139663,383.6984449497419,0.01,0.5,1000.0
87.0,994.2092933066596,569.750334265312,0.01,0.5,1000.0
88.0,992.1199494806652,999.3732836951247,0.01,0.5,1000.0
89.0,993.4981430219703,510.17704494166895,0.01,0.5,1000.0
90.0,994.5021329110965,448.07361612917015,0.01,0.5,1000.0
91.0,992.2914503803323,994.3674609282015,0.01,0.5,1000.0
92.0,993.0079369725484,626.444447910339,0.01,0.5,1000.0
93.0,994.9034779134245,317.42870151970163,0.01,0.5,1000.0
94.0,992.6161592100442,969.4593666699875,0.01,0.5,1000.0
95.0,992.6569086742595,730.1735609948197,0.01,0.5,1000.0
96.0,995.4059661819007,180.43044929108396,0.01,0.5,1000.0
97.0,993.0879436299566,925.1475365964139,0.01,0.5,1000.0
98.0,992.4519571595636,819.2882452914592,0.01,0.5,1000.0
99.0,995.9998905510112,39.8208803931389,0.01,0.5,1000.0
100.0,993.6975973256107,862.3188722876839,0.01,0.5,1000.0
101.0,992.3970230435141,892.0048697881601,0.01,0.5,1000.0
102.0,995.6655421427951,101.58570369662134,0.01,0.5,1000.0
103.0,993.9291755936381,782.2308898871158,0.01,0.5,1000.0
104.0,992.2405616357229,946.8680107512125,0.01,0.5,1000.0
105.0,994.8947296642702,240.95904923620142,0.01,0.5,1000.0
106.0,994.0194236821208,686.4865509069841,0.01,0.5,1000.0
107.0,992.1073182257776,982.7795820412206,0.01,0.5,1000.0
108.0,994.1597828000508,375.5095977670121,0.01,0.5,1000.0
109.0,994.1946755270887,577.002178942952,0.01,0.5,1000.0
110.0,992.1143810007356,999.020813314648,0.01,0.5,1000.0
111.0,993.5331917762953,502.5443191453852,0.01,0.5,1000.0
112.0,994.4805838853971,455.96910444427607,0.01,0.5,1000.0
0,14.889999999999999,1200.0,0.01,0.5,1000.0
1.0,22.13510075865594,1196.0133155682483,0.01,0.5,1000.0
2.0,32.826606513485586,1184.212198800577,0.01,0.5,1000.0
3.0,48.50989072259314,1165.0671229819357,0.01,0.5,1000.0
4.0,71.31188471498166,1139.341341869433,0.01,0.5,1000.0
5.0,104.03004522234886,1108.060461173628,0.01,0.5,1000.0
6.0,150.0760963593447,1072.4715508953348,0.01,0.5,1000.0
7.0,213.07683870267482,1033.9934285800482,0.01,0.5,1000.0
8.0,295.85522600663955,994.1600955397422,0.01,0.5,1000.0
9.0,398.60562442928085,954.5595810613826,0.01,0.5,1000.0
10.0,516.6380650780826,916.7706326905716,0.01,0.5,1000.0
11.0,639.220504226436,882.2997765489308,0.01,0.5,1000.0
12.0,751.804584489434,852.5212568917509,0.01,0.5,1000.0
13.0,841.9870000752187,828.6222493262105,0.01,0.5,1000.0
14.0,905.0928499266423,811.5555318662684,0.01,0.5,1000.0
15.0,944.4133122763187,802.0015006799109,0.01,0.5,1000.0
16.0,966.8824525265692,800.3410448410493,0.01,0.5,1000.0
17.0,978.9932082328638,806.6403614841078,0.01,0.5,1000.0
18.0,985.2589158241104,820.6483167331705,0.01,0.5,1000.0
19.0,988.373821541887,841.8064576171166,0.01,0.5,1000.0
20.0,989.8235018939434,869.2712758272776,0.01,0.5,1000.0
21.0,990.3961245636715,901.9478357318601,0.01,0.5,1000.0
22.0,990.5043457306969,938.5334260043161,0.01,0.5,1000.0
23.0,990.3656549770078,977.569494612989,0.01,0.5,1000.0
24.0,990.097932923564,1017.4997966878893,0.01,0.5,1000.0
25.0,989.7685979874954,1056.7324370926453,0.01,0.5,1000.0
26.0,989.4193921213526,1093.7033342600755,0.01,0.5,1000.0
27.0,989.0786470290299,1126.938575188527,0.01,0.5,1000.0
28.0,988.7671966542127,1155.1131757020498,0.01,0.5,1000.0
29.0,988.5011017579841,1177.1039033882637,0.01,0.5,1000.0
30.0,988.2928036535828,1192.0340573300732,0.01,0.5,1000.0
31.0,988.1515332023508,1199.3084194046435,0.01,0.5,1000.0
32.0,988.0833986522118,1198.6369837516386,0.01,0.5,1000.0
33.0,988.0913705900311,1190.0465183917058,0.01,0.5,1000.0
34.0,988.1752765570262,1173.879498069965,0.01,0.5,1000.0
35.0,988.3318622847938,1150.7804508686609,0.01,0.5,1000.0
36.0,988.5549461244874,1121.670262906451,0.01,0.5,1000.0
37.0,988.8356755727312,1087.709465514878,0.01,0.5,1000.0
38.0,989.1628836423591,1050.2519685164511,0.01,0.5,1000.0
39.0,989.5235351581014,1010.7910841125299,0.01,0.5,1000.0
40.0,989.9032474532884,970.8999932382773,0.01,0.5,1000.0
41.0,990.2868657816604,932.1690278032331,0.01,0.5,1000.0
42.0,990.6590708074713,896.1422691766629,0.01,0.5,1000.0
43.0,991.0049937420248,864.2559905359975,0.01,0.5,1000.0
44.0,991.3108140608363,837.7813971876687,0.01,0.5,1000.0
45.0,991.5643152655957,817.7739476230646,0.01,0.5,1000.0
46.0,991.7553758159495,805.0312757191673,0.01,0.5,1000.0
47.0,991.8763750635311,800.0613915929587,0.01,0.5,1000.0
48.0,991.9224976363679,803.0624288411746,0.01,0.5,1000.0
49.0,991.8919240594774,813.9147455790494,0.01,0.5,1000.0
50.0,991.7859002351119,832.1856941847095,0.01,0.5,1000.0
51.0,991.6086835016094,857.1468695945599,0.01,0.5,1000.0
52.0,991.3673680979811,887.8031485145542,0.01,0.5,1000.0
53.0,991.0715977497359,922.9323618456341,0.01,0.5,1000.0
54.0,990.7331775536292,961.134018708933,0.01,0.5,1000.0
55.0,990.3656012040896,1000.8851395976102,0.01,0.5,1000.0
